born_on_date,born_month,born_year,collection,species_site,species,site,parents,tank_id,brood_no,brood_ID,individual,sl_mm,hw_mm,hw/sl,notes,gen
9-IIX-19,IIX,19,IIX-19,hybC1a,hyb,C1a,,,1,hybC1a_IIX-19_1,1,9.333,2.16,0.231436837,,UNK
9-IIX-19,IIX,19,IIX-19,hybC1a,hyb,C1a,,,1,hybC1a_IIX-19_1,2,9.091,2.095,0.230447696,,UNK
9-IIX-19,IIX,19,IIX-19,hybC1a,hyb,C1a,,,1,hybC1a_IIX-19_1,3,9.339,2.33,0.24949138,,UNK
13-IIX-19,IIX,19,IIX-19,hybDISP,hyb,DISP,,,1,hybDISP_IIX-19_1,1,9.103,2.219,0.243765791,,UNK
13-IIX-19,IIX,19,IIX-19,hybDISP,hyb,DISP,,,1,hybDISP_IIX-19_1,2,9.363,2.207,0.235715049,,UNK
13-IIX-19,IIX,19,IIX-19,hybDISP,hyb,DISP,,,1,hybDISP_IIX-19_1,3,9.582,2.14,0.223335421,,UNK
13-IIX-19,IIX,19,IIX-19,hybDISP,hyb,DISP,,,1,hybDISP_IIX-19_1,4,9.545,2.262,0.236982713,,UNK
13-IIX-19,IIX,19,IIX-19,hybDISP,hyb,DISP,,,1,hybDISP_IIX-19_1,5,9.568,2.345,0.245087793,,UNK
13-IIX-19,IIX,19,IIX-19,hybDISP,hyb,DISP,,,1,hybDISP_IIX-19_1,6,9.8,2.268,0.231428571,,UNK
13-IIX-19,IIX,19,IIX-19,hybDISP,hyb,DISP,,,1,hybDISP_IIX-19_1,7,9.675,2.173,0.224599483,,UNK
13-IIX-19,IIX,19,IIX-19,hybDISP,hyb,DISP,,,1,hybDISP_IIX-19_1,8,9.654,2.167,0.224466542,,UNK
13-IIX-19,IIX,19,IIX-19,hybDISP,hyb,DISP,,,1,hybDISP_IIX-19_1,9,9.53,2.24,0.235047219,,UNK
13-IIX-19,IIX,19,IIX-19,hybDISP,hyb,DISP,,,1,hybDISP_IIX-19_1,10,9.719,2.247,0.231196625,,UNK
13-IIX-19,IIX,19,IIX-19,hybDISP,hyb,DISP,,,1,hybDISP_IIX-19_1,11,9.227,2.159,0.233987211,,UNK
1-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,,1,XbirCOAC_III-22_1,1,11.346,2.506,0.220870791,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,1,9.241,1.862,0.201493345,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,2,8.787,1.824,0.207579379,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,3,9.285,1.727,0.185998923,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,4,9.576,2.142,0.223684211,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,5,10.221,1.88,0.183935036,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,6,10.15,1.838,0.181083744,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,7,9.393,1.86,0.198019802,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,8,10.384,1.598,0.153890601,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,9,10.445,1.796,0.171948301,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,10,9.312,2.102,0.225730241,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,11,9.208,1.832,0.198957428,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,12,9.362,2.177,0.232535783,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,13,10.379,1.897,0.182772907,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,14,10.479,2.176,0.207653402,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,15,9.319,1.544,0.165683013,,
3-XII-21,XII,21,XII-21,XbirCOAC,Xbir,COAC,,,2,XbirCOAC_XII-21_2,16,8.892,1.847,0.2077148,,
17-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,"S00138, Rotenone Trials",,3,XbirCOAC_II-22_3,1,10.57,2.096,0.198297067,,
17-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,"S00138, Rotenone Trials",,3,XbirCOAC_II-22_3,2,10.481,1.988,0.189676558,,
17-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,"S00138, Rotenone Trials",,3,XbirCOAC_II-22_3,3,10.516,2.071,0.196937999,,
17-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,"S00138, Rotenone Trials",,3,XbirCOAC_II-22_3,4,10.759,1.834,0.170461939,,
17-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,"S00138, Rotenone Trials",,3,XbirCOAC_II-22_3,5,10.459,2.331,0.222870255,,
17-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,"S00138, Rotenone Trials",,3,XbirCOAC_II-22_3,6,10.174,2.06,0.202476902,,
17-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,"S00138, Rotenone Trials",,3,XbirCOAC_II-22_3,7,10.571,2.187,0.206886766,,
17-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,"S00138, Rotenone Trials",,3,XbirCOAC_II-22_3,8,11.334,2.231,0.196841362,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,1,8.95,2.115,0.236312849,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,2,10.117,2.093,0.20687951,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,3,10.428,2.276,0.218258535,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,4,10.174,1.735,0.17053273,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,5,10.127,2.126,0.20993384,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,6,9.818,1.984,0.202077816,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,7,10.215,2.114,0.206950563,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,8,10.55,2.108,0.199810427,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,9,10.675,2.09,0.195784543,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,10,9.843,2.142,0.21761658,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,11,9.874,1.999,0.202450881,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,12,11.24,1.902,0.169217082,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,13,10.393,1.705,0.164052728,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,14,10.437,2.115,0.202644438,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,15,9.5,1.941,0.204315789,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,16,9.876,2.114,0.214054273,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,17,10.029,2.071,0.206501147,,
14-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S00138,TB1-1; TB3-3,4,XbirCOAC_II-22_4,18,10.641,2.311,0.217178837,,
19-IV-20,IV,20,IV-20,XbirCOAC,Xbir,COAC,,,5,XbirCOAC_IV-20_5,1,7.313,1.719,0.235060851,,
19-IV-20,IV,20,IV-20,XbirCOAC,Xbir,COAC, ,,5,XbirCOAC_IV-20_5,2,6.937,1.494,0.215366873,,
19-IV-20,IV,20,IV-20,XbirCOAC,Xbir,COAC,,,5,XbirCOAC_IV-20_5,3,7.176,1.576,0.219620959,,
28-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S000138,,6,XbirCOAC_II-22_6,1,9.609,1.903,0.198043501,,
28-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S000138,,6,XbirCOAC_II-22_6,2,10.525,2.269,0.215581948,,
28-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S000138,,6,XbirCOAC_II-22_6,3,10.974,2.069,0.188536541,,
28-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S000138,,6,XbirCOAC_II-22_6,4,11.109,2.085,0.18768566,,
28-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S000138,,6,XbirCOAC_II-22_6,5,11.395,2.336,0.205002194,,
28-II-22,II,22,II-22,XbirCOAC,Xbir,COAC,S000138,,6,XbirCOAC_II-22_6,6,11.442,2.075,0.181349414,,
2-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,II-22 wild caught,OD1-1,7,XbirCOAC_III-22_7,1,9.85,2.058,0.20893401,,
2-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,II-22 wild caught,OD1-1,7,XbirCOAC_III-22_7,2,8.748,2.087,0.238568816,,
2-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,II-22 wild caught,OD1-1,7,XbirCOAC_III-22_7,3,9.117,1.981,0.217286388,,
2-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,II-22 wild caught,OD1-1,7,XbirCOAC_III-22_7,4,9.311,1.738,0.186660939,,
2-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,II-22 wild caught,OD1-1,7,XbirCOAC_III-22_7,5,8.96,1.802,0.201116071,,
2-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,II-22 wild caught,OD1-1,7,XbirCOAC_III-22_7,6,9.563,1.983,0.207361707,,
2-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,II-22 wild caught,OD1-1,7,XbirCOAC_III-22_7,7,9.881,2.172,0.219815808,,
2-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,II-22 wild caught,OD1-1,7,XbirCOAC_III-22_7,8,9.974,2.162,0.216763585,,
2-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,II-22 wild caught,OD1-1,7,XbirCOAC_III-22_7,9,9.192,1.97,0.214316797,,
2-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,II-22 wild caught,OD1-1,7,XbirCOAC_III-22_7,10,9.117,1.857,0.203685423,,
3-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_III-22_8,1,9.481,1.738,0.183313996,,
3-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_III-22_8,2,9.575,2.307,0.240939948,,
3-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_III-22_8,3,10.726,2.258,0.210516502,,
3-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_III-22_8,4,10.093,2.173,0.215297731,,
3-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_III-22_8,5,10.06,2.192,0.217892644,,
3-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_III-22_8,6,9.997,1.956,0.195658698,,
3-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,,8,XbirCOAC_III-22_8,7,9.352,2.536,0.271171942,,
4-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,OB2-3,9,XbirCOAC_III-22_9,1,10.333,1.985,0.192102971,,
4-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,OB2-3,9,XbirCOAC_III-22_9,2,9.75,2.237,0.229435897,,
4-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,OB2-3,9,XbirCOAC_III-22_9,3,10.343,2.252,0.217731799,,
4-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,OB2-3,9,XbirCOAC_III-22_9,4,10.157,2.248,0.221325194,,
4-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,OB2-3,9,XbirCOAC_III-22_9,5,9.832,2.018,0.205248169,,
4-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,OB2-3,9,XbirCOAC_III-22_9,6,9.162,1.965,0.214472823,,
4-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,OB2-3,9,XbirCOAC_III-22_9,7,10.254,1.994,0.194460698,,
4-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,,OB2-3,9,XbirCOAC_III-22_9,8,9.667,1.865,0.192924382,,
8-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,WC parents II-22,OD1-4,10,XbirCOAC_III-22_10,1,10.318,2.093,0.202849389,,
8-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,WC parents II-22,OD1-4,10,XbirCOAC_III-22_10,2,9.69,2.043,0.210835913,,
8-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,WC parents II-22,OD1-4,10,XbirCOAC_III-22_10,3,9.634,2.1,0.217977995,,
8-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,WC parents II-22,OD1-4,10,XbirCOAC_III-22_10,4,10.253,2.257,0.220130693,,
8-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,WC parents II-22,OD1-4,10,XbirCOAC_III-22_10,5,9.709,2.207,0.227314862,,
8-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,WC parents II-22,OD1-4,10,XbirCOAC_III-22_10,6,9.934,2.063,0.207670626,,
8-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,WC parents II-22,OD1-4,10,XbirCOAC_III-22_10,7,9.941,2.249,0.226234785,,
8-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,WC parents II-22,OD1-4,10,XbirCOAC_III-22_10,8,9.56,NA,NA,fish on side; no top view,
11-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000138,,11,XbirCOAC_III-22_11,1,12.747,2.588,0.203028163,,
11-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000138,,11,XbirCOAC_III-22_11,2,12.407,2.595,0.209156122,,
11-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000138, ,11,XbirCOAC_III-22_11,3,11.915,2.338,0.196223248,,
11-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000138,,11,XbirCOAC_III-22_11,4,12.55,2.59,0.206374502,,
11-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000138,,11,XbirCOAC_III-22_11,5,12.251,2.214,0.180719941,,
11-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000138,,11,XbirCOAC_III-22_11,6,12.386,2.163,0.17463265,,
11-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000138,,11,XbirCOAC_III-22_11,7,11.363,2.136,0.187978527,,
17-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000156,,12,XbirCOAC_III-22_12,1,9.848,2.338,0.237408611,,
17-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000156,,12,XbirCOAC_III-22_12,2,10.594,2.077,0.19605437,,
17-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000156,,12,XbirCOAC_III-22_12,3,10.332,1.85,0.179055362,,
17-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000156,,12,XbirCOAC_III-22_12,4,10.043,2.196,0.218659763,,
30-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000067,roof 6,13,XbirCOAC_III-22_13,1,9.651,2.211,0.229095431,,
30-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000067,roof 6,13,XbirCOAC_III-22_13,2,10.287,2.266,0.220278021,,
30-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000067,roof 6,13,XbirCOAC_III-22_13,3,10.401,2.266,0.217863667,,
30-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000067,roof 6,13,XbirCOAC_III-22_13,4,10.401,2.072,0.199211614,,
30-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000067,roof 6,13,XbirCOAC_III-22_13,5,9.666,2.084,0.215601076,,
30-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000067,roof 6,13,XbirCOAC_III-22_13,6,10.676,2.06,0.192956163,,
30-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000067,roof 6,13,XbirCOAC_III-22_13,7,10.088,2.354,0.23334655,,
30-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000067,roof 6,13,XbirCOAC_III-22_13,8,10.565,1.977,0.187127307,,
30-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000067,roof 6,13,XbirCOAC_III-22_13,9,13.121,2.726,0.207758555,,
30-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000067,roof 6,13,XbirCOAC_III-22_13,10,10.598,2.311,0.218060011,,
30-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000067,roof 6,13,XbirCOAC_III-22_13,11,10.573,1.872,0.177054762,,
30-III-22,III,22,III-22,XbirCOAC,Xbir,COAC,S000067,roof 6,13,XbirCOAC_III-22_13,12,10.832,2.083,0.192300591,,
22-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000138,,14,XbirCOAC_IV-22_14,1,11.306,2.15,0.190164514,,
22-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000138,,14,XbirCOAC_IV-22_14,2,10.324,1.36,0.131731887,,
22-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000138,,14,XbirCOAC_IV-22_14,3,11.154,2.416,0.216603909,,
27-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,,15,XbirCOAC_IV-22_15,1,9.97,1.981,0.198696088,,
27-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,,15,XbirCOAC_IV-22_15,2,8.708,1.923,0.220831419,,
27-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,,15,XbirCOAC_IV-22_15,3,8.345,1.886,0.226003595,,
27-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,,15,XbirCOAC_IV-22_15,4,6.47,1.849,0.285780526,,
27-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,,15,XbirCOAC_IV-22_15,5,9.893,2.01,0.203173961,,
27-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,,15,XbirCOAC_IV-22_15,6,9.498,2.028,0.213518636,,
27-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,,15,XbirCOAC_IV-22_15,7,8.708,1.841,0.211414791,,
27-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,,15,XbirCOAC_IV-22_15,8,9.939,1.899,0.1910655,,
27-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,,15,XbirCOAC_IV-22_15,9,9.57,2.154,0.22507837,,
27-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,,15,XbirCOAC_IV-22_15,10,9.29,2.008,0.216146394,,
27-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,,15,XbirCOAC_IV-22_15,11,8.829,1.635,0.185185185,,
27-IV-22,IV,22,IV-22,XbirCOAC,Xbir,COAC,S000156,,15,XbirCOAC_IV-22_15,12,8.494,2.043,0.240522722,,
6-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,16,XbirCOAC_V-22_16,1,10.742,2.015,0.187581456,,
6-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,16,XbirCOAC_V-22_16,2,10.362,2.263,0.218394132,,
6-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,16,XbirCOAC_V-22_16,3,10.844,2.31,0.213021025,,
6-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,16,XbirCOAC_V-22_16,4,10.125,2.041,0.201580247,,
6-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,16,XbirCOAC_V-22_16,5,10.95,2.19,0.2,,
6-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,16,XbirCOAC_V-22_16,6,10.662,2.176,0.204089289,,
6-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,16,XbirCOAC_V-22_16,7,10.019,1.935,0.193133047,,
6-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,16,XbirCOAC_V-22_16,8,11.431,2.346,0.205231388,,
6-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,16,XbirCOAC_V-22_16,9,10.131,2.112,0.208469055,,
6-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,16,XbirCOAC_V-22_16,10,10.576,1.813,0.17142587,,
6-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,16,XbirCOAC_V-22_16,11,9.708,1.98,0.203955501,,
30-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,17,XbirCOAC_V-22_17,1,11.258,2.434,0.216201812,,
30-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,17,XbirCOAC_V-22_17,2,10.941,2.521,0.230417695,,
30-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,17,XbirCOAC_V-22_17,3,10.634,2.34,0.2200489,,
29-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,18,XbirCOAC_V-22_18,1,11.06,2.182,0.197287523,,
29-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,18,XbirCOAC_V-22_18,2,10.415,2.116,0.203168507,,
29-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,18,XbirCOAC_V-22_18,3,9.453,2.078,0.219824394,,
29-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,18,XbirCOAC_V-22_18,4,11.432,2.139,0.187106368,,
29-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,18,XbirCOAC_V-22_18,5,9.59,2.021,0.210740355,,
28-VIII-22,VIII,22,VIII-22,XbirCOAC,Xbir,COAC,S000156,B11,19,XbirCOAC_VIII-22_19,1,8.577,1.679,0.195756092,,
28-VIII-22,VIII,22,VIII-22,XbirCOAC,Xbir,COAC,S000156,B11,19,XbirCOAC_VIII-22_19,2,10.65,2.14,0.200938967,,
28-VIII-22,VIII,22,VIII-22,XbirCOAC,Xbir,COAC,S000156,B11,19,XbirCOAC_VIII-22_19,3,9.395,1.89,0.201170836,,
28-VIII-22,VIII,22,VIII-22,XbirCOAC,Xbir,COAC,S000156,B11,19,XbirCOAC_VIII-22_19,4,11.035,2.197,0.199093792,,
28-VIII-22,VIII,22,VIII-22,XbirCOAC,Xbir,COAC,S000156,B11,19,XbirCOAC_VIII-22_19,5,9.558,1.978,0.20694706,,
28-VIII-22,VIII,22,VIII-22,XbirCOAC,Xbir,COAC,S000156,B11,19,XbirCOAC_VIII-22_19,6,9.166,1.615,0.176194632,,
28-VIII-22,VIII,22,VIII-22,XbirCOAC,Xbir,COAC,S000156,B11,19,XbirCOAC_VIII-22_19,7,10.378,1.768,0.170360378,,
28-VIII-22,VIII,22,VIII-22,XbirCOAC,Xbir,COAC,S000156,B11,19,XbirCOAC_VIII-22_19,8,9.485,2.075,0.218766473,,
28-VIII-22,VIII,22,VIII-22,XbirCOAC,Xbir,COAC,S000156,B11,19,XbirCOAC_VIII-22_19,9,9.851,1.955,0.198457009,,
26-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,,"""DAN TANK TGR?""",20,XbirCOAC_V-22_20,1,9.218,2.17,0.235408982,,
26-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,,"""DAN TANK TGR?""",20,XbirCOAC_V-22_20,2,9.347,2.11,0.225740879,,
26-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,,"""DAN TANK TGR?""",20,XbirCOAC_V-22_20,3,8.938,2.12,0.237189528,,
26-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,,"""DAN TANK TGR?""",20,XbirCOAC_V-22_20,4,9.213,1.955,0.212200152,,
20-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000138,,21,XbirCOAC_V-22_21,1,8.413,2.01,0.238915963,,
20-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000138,,21,XbirCOAC_V-22_21,2,9.414,1.813,0.192585511,,
19-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,22,XbirCOAC_V-22_22,1,10.702,2.311,0.215940946,,
19-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,22,XbirCOAC_V-22_22,2,10.865,2.329,0.21435803,,
19-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,22,XbirCOAC_V-22_22,3,10.428,2.337,0.22410817,,
19-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,22,XbirCOAC_V-22_22,4,10.391,2.142,0.206139929,,
19-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,22,XbirCOAC_V-22_22,5,9.667,2.215,0.22913003,,
19-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,22,XbirCOAC_V-22_22,6,10.401,1.83,0.175944621,,
17-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,23,XbirCOAC_V-22_23,1,8.978,1.992,0.221875696,,
17-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,23,XbirCOAC_V-22_23,2,8.377,1.936,0.231108989,,
17-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,23,XbirCOAC_V-22_23,3,8.872,1.957,0.220581605,,
13-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,24,XbirCOAC_V-22_24,1,9.166,2.036,0.222125245,,
13-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,24,XbirCOAC_V-22_24,2,8.636,1.968,0.227883279,,
13-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,24,XbirCOAC_V-22_24,3,8.789,1.972,0.224371373,,
13-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,24,XbirCOAC_V-22_24,4,9.042,1.877,0.207586817,,
13-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,24,XbirCOAC_V-22_24,5,9.642,1.852,0.192076333,,
13-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,24,XbirCOAC_V-22_24,6,9.487,1.801,0.189838727,,
13-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,24,XbirCOAC_V-22_24,7,9.822,2,0.203624516,,
13-V-22,V,22,V-22,XbirCOAC,Xbir,COAC,S000156,,24,XbirCOAC_V-22_24,8,9.501,1.929,0.20303126,,
